Name,Ethnicon,Characterization,Note,Work,Sub_Work,Book,Casaubon_Reference,Kaibel_Reference,Note_Reference,Is_Range
Aristophanes,,comicus,,"Πλοῦτος δεύτερος",,9,9.368d,9.5@9.6,,
Aristophanes,,comicus,,Πόλεις,,3,3.86e,3.32,"Ἀριστοφάνης ἢ Φιλύλλιος ἐν ταῖς Πόλεσιν",
Aristophanes,,comicus,,"Ἀριστοφάνης ἢ Φιλύλλιος ἐν ταῖς Πόλεσιν",,4,4.140a,4.17,,
Aristophanes,,comicus,,Προαγών,,3,3.80a,3.17@3.18,,
Aristophanes,,comicus,,Προαγών,,3,3.95d,3.48,,
Aristophanes,,comicus,,Προαγών,,9,9.380d,9.25,,
Aristophanes,,comicus,,Προαγών,,10,10.422e,10.20,,
Aristophanes,,comicus,,Προαγών,,11,11.478f,11.57,,
Aristophanes,,comicus,,Σκευαί,,14,14.628e,14.25,"Ἀριστοφάνης ἢ Πλάτων ἐν ταῖς Σκευαῖς",
Aristophanes,,comicus,,"Σκηνὰς καταλαμβάνουσαι",,4,4.169c,4.68,,
Aristophanes,,comicus,,"Σκηνὰς καταλαμβάνουσαι",,7,7.286f,7.27,,
Aristophanes,,comicus,,Σφῆκες,,3,3.90a,3.39,,
Aristophanes,,comicus,,Σφῆκες,,5,5.179a,5.6,,
Aristophanes,,comicus,,Σφῆκες,,5,5.179b,5.6@5.7,,
Aristophanes,,comicus,,Σφῆκες,,7,7.299c,7.54,,
Aristophanes,,comicus,,Σφῆκες,,7,7.315c,7.97@7.98,,
Aristophanes,,comicus,,Σφῆκες,,7,7.329b,7.137@7.138,,
Aristophanes,,comicus,,Σφῆκες,,9,9.385d,9.34@9.35,,
Aristophanes,,comicus,,Σφῆκες,,9,9.390a,9.43,,
Aristophanes,,comicus,,Σφῆκες,,10,10.424c,10.23,,
Aristophanes,,comicus,,Σφῆκες,,14,14.641d,14.48,,
Aristophanes,,comicus,,Ταγηνισταί,,3,3.96c,3.49,,
Aristophanes,,comicus,,Ταγηνισταί,,3,3.107f,3.70,,
Aristophanes,,comicus,,Ταγηνισταί,,3,3.110f,3.75,,
Aristophanes,,comicus,,Ταγηνισταί,,4,4.171a,4.70,,
Aristophanes,,comicus,,Ταγηνισταί,,6,6.269e,6.97@6.98,,
Aristophanes,,comicus,,Ταγηνισταί,,7,7.285e,7.23@7.24,,
Aristophanes,,comicus,,Ταγηνισταί,,9,9.374f,9.17,,
Aristophanes,,comicus,,Ταγηνισταί,,9,9.410b,9.78@9.79,,
Aristophanes,,comicus,,Ταγηνισταί,,10,10.418d,10.12,,
Aristophanes,,comicus,,Ταγηνισταί,,10,10.422f,10.20,,
Aristophanes,,comicus,,Ταγηνισταί,,15,15.676b,15.18,,
Aristophanes,,comicus,,Ταγηνισταί,,15,15.676c,15.18,,
Aristophanes,,comicus,,Τελμισσεῖς,,7,7.308f,7.81,,
Aristophanes,,comicus,,Τελμισσεῖς,,15,15.690f,15.42,,
Aristophanes,,comicus,,Τριφάλης,,12,12.525a,12.28,,
Aristophanes,,comicus,,Φοίνισσαι,,2,2.62d,2.60@2.61@2.62,,
Aristophanes,,comicus,,Φοίνισσαι,,3,3.90a,3.39,,
Aristophanes,,comicus,,Φοίνισσαι,,4,4.154e,4.41,,
Aristophanes,,comicus,,Ὧραι,,9,9.372b,9.13@9.14,,
Aristophanes,,comicus,,Ὧραι,,14,14.653f,14.68,,
Aristophanes,,comicus,"Aristophanes origine Naucratita ab Heliodoro perhibetur",,,6,6.229e,6.16,,
Aristophanes,,comicus,"fabulas suas ebrius composuisse dicitur Aristophanes",,,10,10.429a,10.33,,
Aristophon,,orator,,,,13,13.577b,13.38,,
Aristophon,,comicus,,Ἰατρός,,6,6.238b,6.33@6.34,,
Aristophon,,comicus,,Καλλωνίδες,,13,13.559d,13.8,,
Aristophon,,comicus,,Πειρίθοος,,7,7.303a,7.65,,
Aristophon,,comicus,,Πλάτων,,12,12.552c,12.77,,
Aristophon,,comicus,,Πυθαγοριστής,,4,4.161e,4.53,,
Aristophon,,comicus,,Πυθαγοριστής,,6,6.238c,6.34,,
Aristophon,,comicus,,Πυθαγοριστής,,13,13.563b,13.14,,
Aristophon,,comicus,,Φιλωνίδης,,11,11.472c,11.43@11.44,,
Aristoteles,,,,,,1,1.6d,1.10,,
Aristoteles,,,,,,2,2.65a,2.68,,
Aristoteles,,,,,,3,3.89b,3.37,,
Aristoteles,,,,,,3,3.89e,3.38,,
Aristoteles,,,,,,3,3.89f,3.38@3.39,,
Aristoteles,,,,,,3,3.91b,3.41,,
Aristoteles,,,,,,5,5.178f,5.6,,
Aristoteles,,,,,,7,7.277e,7.5@7.6,,
Aristoteles,,,,,,7,7.278a,7.6@7.7,,
Aristoteles,,,,,,7,7.282d,7.17,,
Aristoteles,,,,,,7,7.284f,7.22,,
Aristoteles,,,,,,7,7.294d,7.43,,
Aristoteles,,,,,,7,7.298b,7.52,,
Aristoteles,,,,,,7,7.298c,7.52,,
Aristoteles,,,,,,7,7.301e,7.63,,
Aristoteles,,,,,,7,7.302b,7.63@7.64,,
Aristoteles,,,,,,7,7.303d,7.67,,
Aristoteles,,,,,,7,7.306b,7.73@7.74,,
Aristoteles,,,,,,7,7.307a,7.77,,
Aristoteles,,,,,,7,7.309b,7.82@7.83,,
Aristoteles,,,,,,7,7.310e,7.85@7.86,,
Aristoteles,,,,,,7,7.314c,7.95,,
Aristoteles,,,,,,7,7.314e,7.95@7.96,,
Aristoteles,,,,,,7,7.316c,7.100@7.101,,
Aristoteles,,,,,,7,7.317f,7.104@7.105,,
Aristoteles,,,,,,7,7.318a,7.105,,
Aristoteles,,,,,,7,7.323c,7.122@7.123,,
Aristoteles,,,,,,7,7.326b,7.129@7.130,,
Aristoteles,,,,,,7,7.327c,7.132@7.133,,
Aristoteles,,,,,,7,7.328b,7.136,,
Aristoteles,,,,,,8,8.352d,8.46@8.47,,
Aristoteles,,,,,,8,8.352e,8.47,,
Aristoteles,,,,,,8,8.335f,8.14,,
Aristoteles,,,,,,9,9.388c,9.40,,
Aristoteles,,,,,,9,9.389a,9.41,,
Aristoteles,,,,,,9,9.390e,9.44,,
Aristoteles,,,,,,9,9.390f,9.44,,
Aristoteles,,,,,,9,9.391c,9.45,,
Aristoteles,,,,,,9,9.391d,9.45@9.46,,
Aristoteles,,,,,,9,9.393d,9.49,,
Aristoteles,,,,,,9,9.394f,9.51,,
Aristoteles,,,,,,9,9.397b,9.56,,
Aristoteles,,,,,,9,9.398e,9.58,,
Aristoteles,,,,,,11,11.508a,11.117,,
Aristoteles,,,,,,13,13.564b,13.16,,
Aristoteles,,,"Aristoteles apud Philochorum",,,14,14.656b,14.72,,
Aristoteles,,,,"Ἀπολογία τῆς ἀσεβείας",,15,15.697a,15.52,,
Aristoteles,,,,"Εἰς Ἑρμείαν τὸν Ἀταρνέα ἆσμα ἢ σκόλιον",,0,,,,"XV cap. 51"
Aristoteles,,,,Ἐρωτικῶν,βʹ,15,15.674b,15.15@15.16,"unde ductum videtur XIII.564b",
Aristoteles,,,,"περὶ εὐγενείας",,13,13.556a,13.2,,
Aristoteles,,,,"περὶ εὐγενείας",,13,13.556d,13.3,,
Aristoteles,,,,"περὶ εὐγενείας",,13,13.556e,13.3@13.4,,
Aristoteles,,,,"Ζῴων ἱστορία, ad quod opus conficiendum DCCC talenta ab Alexandro accepisse perhibetur Aristoteles",,9,9.398e,9.58,,
Aristoteles,,,,"ὀγδόη (nunc IX) ζῴων ἱστορίας",,9,9.387b,9.37,,
Aristoteles,,,,"ἐν τῷ περὶ τῶν ζῴων ἠθῶν (i.e. liber IX Hist. Animal.)",,7,7.282c,7.16@7.17,,
Aristoteles,,,,"ἐν τῷ περὶ τῶν ζῴων ἠθῶν (i.e. liber IX Hist. Animal.)",,7,7.307c,7.78,,
Aristoteles,,,,"ἐν τῷ περὶ τῶν ζῴων ἠθῶν (i.e. liber IX Hist. Animal.)",,7,7.327f,7.133@7.134,,
Aristoteles,,,,"ἐν πέμπτῳ περὶ ζῴων μορίων",,2,2.63b,2.63,,
Aristoteles,,,,"ἐν πέμπτῳ περὶ ζῴων μορίων",,9,9.394a,9.50,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,3,3.88e,3.36,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,3,3.105c,3.65,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.286c,7.26,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.294d,7.43,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.304c,7.68,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.310e,7.85@7.86,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.312c,7.90,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.312e,7.90@7.91,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.315a,7.97,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.319a,7.108@7.109,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.319d,7.111@7.112,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.320e,7.115,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.320f,7.115,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.321e,7.118,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.323e,7.123,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.324d,7.125,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.328f,7.137,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,7,7.329f,7.139,,
Aristoteles,,,,"ἐν πέμπτῳ ζώων μορίων",,9,9.394a,9.50,,
Aristoteles,,,,"ἐν πέμπτῳ μορίων",,7,7.306f,7.77,,
Aristoteles,,,,"ἐν πέμπτῳ μορίων",,7,7.317d,7.103@7.104,,
Aristoteles,,,,"ἐν πέμπτῳ μορίων",,7,7.326d,7.130,,
Aristoteles,,,,"ἐν τῷ περὶ ζῴων μορίων",,7,7.303d,7.67,,
Aristoteles,,,,"ἐν τῷ περὶ ζώων",,3,3.88a,3.35,,
Aristoteles,,,,"ἐν τῷ περὶ ζώων",,7,7.281f,7.15,,
Aristoteles,,,,"ἐν τῷ περὶ ζώων",,7,7.300e,7.57@7.58,,
Aristoteles,,,,"ἐν τῷ περὶ ζώων",,7,7.305d,7.71@7.72,,
Aristoteles,,,,"ἐν τοῖς περὶ ζώων",,7,7.286b,7.25@7.26,,
Aristoteles,,,,"ἐν τοῖς περὶ ζώων",,7,7.299c,7.54,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν",,7,7.300f,7.58@7.59,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν",,7,7.305c,7.71,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν",,7,7.313d,7.93,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν",,7,7.315e,7.98@7.99,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν",,7,7.318e,7.106@7.107,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν",,7,7.327f,7.133@7.134,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν",,7,7.330a,7.139,,
Aristoteles,,,,"ἐν τῷ ἐπιγραφομένῳ ζωϊκῷ",,7,7.329f,7.139,,
Aristoteles,,,,"ἐν τῷ περὶ ζῴων ἢ ἰχθύων",,7,7.305f,7.72@7.73,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν καὶ ἰχθύων",,7,7.318a,7.105,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν καὶ ἰχθύων",,7,7.318b,7.105@7.106,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν καὶ ἰχθύων",,7,7.319d,7.111@7.112,,
Aristoteles,,,,"ἐν τῷ περὶ ζωϊκῶν καὶ ἰχθύων",,7,7.320e,7.115,,
Aristoteles,,,,"ἐν τῷ περὶ ἰχθύων",,7,7.303d,7.67,,
Aristoteles,,,,"Ἠθικὰ Νικομάχεια",,15,15.673e,15.15,,
Aristoteles,,,,"Ἠθικὰ Νικομάχεια",,15,15.673f,15.15,,
Aristoteles,,,,Θαυμάσια,,12,12.541a,12.57@12.58,,
Aristoteles,,,,"περὶ μακροβιότητος",,8,8.353a,8.47@8.48,,
Aristoteles,,,,"περὶ μέθης",,1,1.34b,1.61,"coll. cum X.447b",
Aristoteles,,,,"περὶ μέθης",,2,2.44d,2.21@2.22,,
Aristoteles,,,,"περὶ μέθης",,10,10.429c,10.34,,
Aristoteles,,,,"περὶ μέθης",,10,10.429f,10.34@10.35,,
Aristoteles,,,,"περὶ μέθης",,11,11.464c,11.11,,
Aristoteles,,,,"περὶ μέθης",,11,11.496f,11.96@11.97,,
Aristoteles,,,,"περὶ μέθης",,14,14.640a,14.45@14.46,,
Aristoteles,,,,"περὶ μέθης",,14,14.640d,14.46,,
Aristoteles,,,,"περὶ μέθης",,2,2.40d,2.11@2.12,,
Aristoteles,,,,Παροιμίαι,,2,2.60d,2.56,,
Aristoteles,,,,Παροιμίαι,,2,2.60e,2.56@2.57,,
Aristoteles,,,,"περὶ ποιητῶν",,11,11.505c,11.112,,
Aristoteles,,,,Πολιτεῖαι,"Αἰγινητῶν πολιτεία",6,6.272d,6.103@6.104,,
Aristoteles,,,,Πολιτεῖαι,"Δηλίων πολιτεία",7,7.296d,7.47,,
Aristoteles,,,,Πολιτεῖαι,"Θετταλῶν πολιτεία",11,11.499d,11.100,,
Aristoteles,,,,Πολιτεῖαι,"Κολοφωνίων πολιτεία",14,14.618e,14.10,"XII.523c ?",
Aristoteles,,,,Πολιτεῖαι,"Κροτωνιατῶν πολιτεία",12,12.520c,12.18@12.19,,
Aristoteles,,,,Πολιτεῖαι,"Κροτωνιατῶν πολιτεία",12,12.520d,12.19,,
Aristoteles,,,,Πολιτεῖαι,"Μασσαλιωτῶν πολιτεία",13,13.576a,13.35@13.36,,
Aristoteles,,,,Πολιτεῖαι,"Μεθωναίων πολιτεία",6,6.235e,6.27@6.28,,
Aristoteles,,,,Πολιτεῖαι,"Μιλησίων πολιτεία",12,12.523e,12.25@12.26,,
Aristoteles,,,,Πολιτεῖαι,"Μιλησίων πολιτεία",12,12.523f,12.26,?,
Aristoteles,,,,Πολιτεῖαι,"Ναξίων πολιτεία",8,8.348a,8.40,,
Aristoteles,,,,Πολιτεῖαι,"Συρακοσίων πολιτεία",10,10.435c,10.46,,
Aristoteles,,,,Πολιτεῖαι,"Συρακοσίων πολιτεία",10,10.435d,10.46@10.47,,
Aristoteles,,,,Πολιτεῖαι,"Τροιζηνίων πολιτεία",1,1.31c,1.56@1.57,,
Aristoteles,,,,Πολιτεῖαι,"Τυρρηνῶν Νόμιμα",1,1.23e,1.42@1.43,,
Aristoteles,,,,Πολιτεῖαι,"Προβλήματα φυσικά",10,10.434f,10.45,,
Aristoteles,,,,Πολιτεῖαι,"Προβλήματα φυσικά",15,15.692b,15.45,,
Aristoteles,,,"ad quorum problematum imitationem ridiculas quaestiones proposuit Matreas",,,1,1.24e,1.44@1.45,,
Aristoteles,,,,Συμπόσιον,,15,15.674f,15.16,,
Aristoteles,,,,"Συμποτικοὶ νόμοι",,1,1.3f,1.5,,
Aristoteles,,,,"Συμποτικοὶ νόμοι",,5,5.186b,5.2,,
Aristoteles,,,,Ὑπομνήματα,,4,4.173e,4.74,"Ἀριστοτέλης ἢ Θεόφραστος ἐν τοῖς ὑπομνήμασι",
Aristoteles,,,,Ὑπομνήματα,,14,14.654d,14.69@14.70,"Ἀριστοτέλης ἢ Θεόφραστος ἐν τοῖς ὑπομνήμασι",
Aristoteles,,,,"περὶ φυτῶν",,14,14.652a,14.66,,
Aristoteles,,,"libros adversus Aristotelem ediderunt Eubulides et Cephisodorus",,,2,2.60b,2.55@2.56,,
Aristoteles,,,"libros adversus Aristotelem ediderunt Eubulides et Cephisodorus",,,8,8.354b,8.50,,
Aristoteles,,,"libros adversus Aristotelem ediderunt Eubulides et Cephisodorus",,,8,8.354c,8.50,,
Aristoteles,,,"περὶ Ἀριστοτέλους scripsit Hermippus, de quo suo loco",,,0,,,,
Aristoxenus,,,,,,1,1.19f,1.35,,
Aristoxenus,,,,,,11,11.467a,11.30,,
Aristoxenus,,,,,,11,11.467b,11.30,,
Aristoxenus,,,,"ὁ Ἀρχύτα βίος",,0,,,,"XII cap. 64 sq."
Aristoxenus,,,,"ὁ Ἀρχύτα βίος",,10,10.418e,10.12@10.13,,
Aristoxenus,,,,"ὁ Ἀρχύτα βίος",,10,10.418f,10.13,,
Aristoxenus,,,,"περὶ αὐλητῶν",,14,14.634d,14.35,,
Aristoxenus,,,,"περὶ αὐλῶν καὶ ὀργάνων",,14,14.634d,14.35,,
Aristoxenus,,,,"περὶ αὐλῶν καὶ ὀργάνων",,4,4.174c,4.75,,
Aristoxenus,,,,"περὶ αὐλῶν καὶ ὀργάνων",,4,4.174e,4.75@4.76,,
Aristoxenus,,,,"περὶ αὐλῶν καὶ ὀργάνων",,4,4.182f,4.80,,
Aristoxenus,,,,"περὶ αὐλῶν καὶ ὀργάνων",,4,4.184d,4.84,,
Aristoxenus,,,,"περὶ αὐλῶν τρήσεως",αʹ,14,14.634f,14.36,,
Aristoxenus,,,,"περὶ μουσικῆς",δʹ,14,14.619d,14.11,,
Aristoxenus,,,,"περὶ μουσικῆς",δʹ,14,14.620e,14.13,,
Aristoxenus,,,,"περὶ μουσικῆς",δʹ,14,14.621c,14.14,,
Aristoxenus,,,,"Πολιτικῶν νόμων",ηʹ,14,14.648d,14.59,,
Aristoxenus,,,,Συγκρίσεων,αʹ,14,14.631d,14.30,,
Aristoxenus,,,,Συγκρίσεων,αʹ,14,14.631e,14.30@14.31,,
Aristoxenus,,,,"Σύμμικτα συμποτικά",,14,14.632a,14.31,,
Aristoxenus,,,,"τὰ κατὰ βραχὺ ὑπομνήματα",,14,14.619e,14.11,,
Aristus,Salaminius,,,,,10,10.436e,10.48,,
Artemidorus,,Aristophaneus,,,,4,4.182d,4.80,,
Artemidorus,,Aristophaneus,,,,9,9.387d,9.38,,
Artemidorus,,pseudaristophaneus,,,,1,1.5b,1.8,,
Artemidorus,,,,"Γλῶσσαι ὀψαρτυτικαί",,9,9.387d,9.38,,
Artemidorus,,,,"Γλῶσσαι ὀψαρτυτικαί",,14,14.662e,14.82@14.83,,
Artemidorus,,,,"Γλῶσσαι ὀψαρτυτικαί",,14,14.662f,14.83,,
Artemidorus,,,,"Γλῶσσαι ὀψαρτυτικαί",,14,14.663c,14.83,,
Artemidorus,,,,"Γλῶσσαι ὀψαρτυτικαί",,14,14.663d,14.83@14.84,,
Artemidorus,,,,"Ὀψαρτυτικαὶ λέξεις",,1,1.5b,1.8,,
Artemidorus,,,,"περὶ Δωρίδος",,4,4.182d,4.80,,
Artemidorus,Ephesius,,,Γεωγραφούμενα,,8,8.332f,8.6,,
Artemidorus,Ephesius,,,"Ἰωνικὰ ὑπομνήματα",,3,3.111d,3.76,,
Artemo,Casandrensis,,,"περὶ συναγωγῆς βιβλίων",,12,12.515d,12.10@12.11,,
Artemo,Casandrensis,,,"περὶ συναγωγῆς βιβλίων",,12,12.515e,12.11,,
Artemo,Casandrensis,,,"περὶ βιβλίων χρήσεως",,15,15.694a,15.49,,
Artemo,Casandrensis,,,"περὶ Διονυσιακοῦ συστήματος",,14,14.636e,14.39@14.40,"ubi ex libro I",
Asclepiades,,,,,,0,,,,"vide Aelius Asclepiades"
Asclepiades,Aegyptius,,,Αἰγυπτιακῶν,ξʹ,3,3.83c,3.25,,
Asclepiades,,"ὁ τοῦ Ἀρείου",,"περὶ Δημητρίου τοῦ Φαληρέως σύγγραμμα",,13,13.567d,13.21@13.22,,
