"MYRTILVS","","","","","loquitur","3","3.119b","","range start"
"MYRTILVS","","","","","loquitur","3","3.120b","","range end"
"MYRTILVS","","","","","loquitur","3","3.125a","",""
"MYRTILVS","","","","","loquitur","3","3.125b","","range start"
"MYRTILVS","","","","","loquitur","3","3.125d","","range end"
"MYRTILVS","","","","","loquitur","3","3.125d","","range start"
"MYRTILVS","","","","","loquitur","3","3.125f","","range end"
"MYRTILVS","","","","","loquitur","7","7.276e","","range start"
"MYRTILVS","","","","","loquitur","7","7.277a","","range end"
"MYRTILVS","","","","","loquitur","7","7.308a","",""
"MYRTILVS","","","","","loquitur","7","7.308b","fortasse etiam ultra","range start"
"MYRTILVS","","","","","loquitur","7","7.308d","fortasse etiam ultra","range end"
"MYRTILVS","","","","","loquitur","8","8.362a","","range start"
"MYRTILVS","","","","","loquitur","8","8.365d","","range end"
"MYRTILVS","","","","","loquitur","9","9.373a","?","range start"
"MYRTILVS","","","","","loquitur","9","9.374d","?","range end"
"MYRTILVS","","","","","loquitur","9","9.384d","","range start"
"MYRTILVS","","","","","loquitur","9","9.384f","","range end"
"MYRTILVS","","","","","loquitur","9","9.385a","","range start"
"MYRTILVS","","","","","loquitur","9","9.385b","","range end"
"MYRTILVS","","","","","loquitur","9","9.385c","","range start"
"MYRTILVS","","","","","loquitur","9","9.386d","","range end"
"MYRTILVS","","","","","loquitur","9","9.386e","","range start"
"MYRTILVS","","","","","loquitur","9","9.387f","","range end"
"MYRTILVS","","","","","loquitur","9","9.397a","",""
"MYRTILVS","","","","","loquitur","13","13.563d","cf. quae respondet Cynulcus XIII.566e-f","range start"
"MYRTILVS","","","","","loquitur","13","13.566e","cf. quae respondet Cynulcus XIII.566e-f","range end"
"MYRTILVS","","","","","loquitur","13","13.571a","","range start"
"MYRTILVS","","","","","loquitur","13","13.587f","","range end"
"MYRTILVS","","","","","et statim pergit","13","13.590a","",""
"MYRTILVS","","","","","et statim pergit","13","13.590a","","range start"
"MYRTILVS","","","","","et statim pergit","13","13.596f","","range end"
"MYRTILVS","","","","","pergit rursus","13","13.610b","",""
"MYRTILVS","","","","","colloquitur cum Cynulco","13","13.610d","cf. adn.",""
"MYRTILVS","","","","","et pergit loqui","13","13.612f","",""
"MYRTILVS","","","","","loquitur","14","14.616b","cf. adn. ad XIV.616b","range start"
"MYRTILVS","","","","","loquitur","14","14.616e","cf. adn. ad XIV.616b","range end"
"MYRTILVS","","","","","loquitur","15","15.676e","","range start"
"MYRTILVS","","","","","loquitur","15","15.676f","","range end"
"MYRTILVS","","","","","loquitur","15","15.694e","","range start"
"MYRTILVS","","","","","loquitur","15","15.694f","","range end"
"PALAMEDES","","ὁ Ἐλεατικὸς","ὁ ὀνοματολόγος","","loquitur","9","9.397a","",""
"PHILADELPHVS","","Ptolemaeensis","philosophus","","","1","1.1d","cf. praef. I p. vi",""
"PLVTARCHVS","","Alexandrinus","","","","3","3.118f","",""
